법정동코드,시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
4415039026,충청남도,공주시,사곡면,고당리,6,1995-01-01,,
4415039027,충청남도,공주시,사곡면,대중리,7,1995-01-01,,
4415039028,충청남도,공주시,사곡면,가교리,8,1995-01-01,,
4415039029,충청남도,공주시,사곡면,운암리,9,1995-01-01,,
4415039030,충청남도,공주시,사곡면,회학리,10,1995-01-01,,
4415039031,충청남도,공주시,사곡면,월가리,11,1995-01-01,,
4415039032,충청남도,공주시,사곡면,유룡리,12,1995-01-01,,
4415039033,충청남도,공주시,사곡면,부곡리,13,1995-01-01,,
4415040000,충청남도,공주시,신풍면,,35,1995-01-01,,
4415040021,충청남도,공주시,신풍면,산정리,1,1995-01-01,,
4415040022,충청남도,공주시,신풍면,동원리,2,1995-01-01,,
4415040023,충청남도,공주시,신풍면,조평리,3,1995-01-01,,
4415040024,충청남도,공주시,신풍면,봉갑리,4,1995-01-01,,
4415040025,충청남도,공주시,신풍면,용수리,5,1995-01-01,,
4415040026,충청남도,공주시,신풍면,쌍대리,6,1995-01-01,,
4415040027,충청남도,공주시,신풍면,청흥리,7,1995-01-01,,
4415040028,충청남도,공주시,신풍면,대룡리,8,1995-01-01,,
4415040029,충청남도,공주시,신풍면,입동리,9,1995-01-01,,
4415040030,충청남도,공주시,신풍면,백룡리,10,1995-01-01,,
4415040031,충청남도,공주시,신풍면,선학리,11,1995-01-01,,
4415040032,충청남도,공주시,신풍면,영정리,12,1995-01-01,,
4415040033,충청남도,공주시,신풍면,평소리,13,1995-01-01,,
4415040034,충청남도,공주시,신풍면,화흥리,14,1995-01-01,,
4415041000,충청남도,공주시,유구면,,0,1995-01-01,1995-03-02,4474041000
4415041021,충청남도,공주시,유구면,백교리,0,1995-01-01,1995-03-02,4474041021
4415041022,충청남도,공주시,유구면,노동리,0,1995-01-01,1995-03-02,4474041022
4415041023,충청남도,공주시,유구면,석남리,0,1995-01-01,1995-03-02,4474041023
4415041024,충청남도,공주시,유구면,유구리,0,1995-01-01,1995-03-02,4474041024
4415041025,충청남도,공주시,유구면,녹천리,0,1995-01-01,1995-03-02,4474041025
4415041026,충청남도,공주시,유구면,신영리,0,1995-01-01,1995-03-02,4474041026
4415041027,충청남도,공주시,유구면,신달리,0,1995-01-01,1995-03-02,4474041027
4415041028,충청남도,공주시,유구면,입석리,0,1995-01-01,1995-03-02,4474041028
4415041029,충청남도,공주시,유구면,명곡리,0,1995-01-01,1995-03-02,4474041029
4415041030,충청남도,공주시,유구면,구계리,0,1995-01-01,1995-03-02,4474041030
4415041031,충청남도,공주시,유구면,연종리,0,1995-01-01,1995-03-02,4474041031
4415041032,충청남도,공주시,유구면,세동리,0,1995-01-01,1995-03-02,4474041032
4415041033,충청남도,공주시,유구면,추계리,0,1995-01-01,1995-03-02,4474041033
4415041034,충청남도,공주시,유구면,덕곡리,0,1995-01-01,1995-03-02,4474041034
4415041035,충청남도,공주시,유구면,문금리,0,1995-01-01,1995-03-02,4474041035
4415041036,충청남도,공주시,유구면,탑곡리,0,1995-01-01,1995-03-02,4474041036
4415041037,충청남도,공주시,유구면,동해리,0,1995-01-01,1995-03-02,4474041037
4415041038,충청남도,공주시,유구면,만천리,0,1995-01-01,1995-03-02,4474041038
4417000000,충청남도,대천시,,,0,1988-04-23,1995-01-01,16190000
4417010100,충청남도,대천시,대천동,,0,1988-04-23,1995-01-01,16190100
4417010200,충청남도,대천시,죽정동,,0,1988-04-23,1995-01-01,16190200
4417010300,충청남도,대천시,화산동,,0,1988-04-23,1995-01-01,16190300
4417010400,충청남도,대천시,동대동,,0,1988-04-23,1995-01-01,16190400
4417010500,충청남도,대천시,명천동,,0,1988-04-23,1995-01-01,16190500
4417010600,충청남도,대천시,궁촌동,,0,1988-04-23,1995-01-01,16190600
4417010700,충청남도,대천시,내항동,,0,1988-04-23,1995-01-01,16190700
4417010800,충청남도,대천시,남곡동,,0,1988-04-23,1995-01-01,16190800
4417010900,충청남도,대천시,요암동,,0,1988-04-23,1995-01-01,16190900
4417011000,충청남도,대천시,신흑동,,0,1988-04-23,1995-01-01,16191000
4417090100,충청남도,대천시,원동,,0,1988-04-23,1988-04-23,
4417090200,충청남도,대천시,대관동,,0,1988-04-23,1988-04-23,
4417090300,충청남도,대천시,대신동,,0,1988-04-23,1988-04-23,
4417090400,충청남도,대천시,흥덕동,,0,1988-04-23,1988-04-23,
4417090500,충청남도,대천시,왕대동,,0,1988-04-23,1988-04-23,
4417090600,충청남도,대천시,현포동,,0,1988-04-23,1988-04-23,
4418000000,충청남도,보령시,,,3,1995-01-01,,
4418010100,충청남도,보령시,대천동,,1,1995-01-01,,
4418010200,충청남도,보령시,죽정동,,2,1995-01-01,,
4418010300,충청남도,보령시,화산동,,3,1995-01-01,,
4418010400,충청남도,보령시,동대동,,4,1995-01-01,,
4418010500,충청남도,보령시,명천동,,5,1995-01-01,,
4418010600,충청남도,보령시,궁촌동,,6,1995-01-01,,
4418010700,충청남도,보령시,내항동,,7,1998-11-09,,
4418010800,충청남도,보령시,남곡동,,8,1998-11-09,,
4418010900,충청남도,보령시,요암동,,9,1998-11-09,,
4418011000,충청남도,보령시,신흑동,,10,1995-01-01,,
4418025000,충청남도,보령시,웅천읍,,11,1995-03-02,,
4418025021,충청남도,보령시,웅천읍,대창리,1,1995-03-02,,
4418025022,충청남도,보령시,웅천읍,평리,2,1995-03-02,,
4418025023,충청남도,보령시,웅천읍,수부리,3,1995-03-02,,
4418025024,충청남도,보령시,웅천읍,성동리,4,1995-03-02,,
4418025025,충청남도,보령시,웅천읍,대천리,5,1995-03-02,,
4418025026,충청남도,보령시,웅천읍,두룡리,6,1995-03-02,,
4418025027,충청남도,보령시,웅천읍,구룡리,7,1995-03-02,,
4418025028,충청남도,보령시,웅천읍,관당리,8,1995-03-02,,
4418025029,충청남도,보령시,웅천읍,독산리,9,1995-03-02,,
4418025030,충청남도,보령시,웅천읍,소황리,10,1995-03-02,,
4418025031,충청남도,보령시,웅천읍,황교리,11,1995-03-02,,
4418025032,충청남도,보령시,웅천읍,죽청리,12,1995-03-02,,
4418025033,충청남도,보령시,웅천읍,노천리,13,1995-03-02,,
4418031000,충청남도,보령시,주포면,,12,1995-01-01,,
4418031021,충청남도,보령시,주포면,보령리,1,1995-01-01,,
4418031022,충청남도,보령시,주포면,마강리,2,1995-01-01,,
4418031023,충청남도,보령시,주포면,봉당리,3,1995-01-01,,
4418031024,충청남도,보령시,주포면,관산리,4,1995-01-01,,
4418031025,충청남도,보령시,주포면,연지리,5,1995-01-01,,
4418032000,충청남도,보령시,오천면,,13,1995-01-01,,
4418032021,충청남도,보령시,오천면,소성리,1,1995-01-01,,
4418032022,충청남도,보령시,오천면,영보리,2,1995-01-01,,
4418032023,충청남도,보령시,오천면,교성리,3,1995-01-01,,
4418032024,충청남도,보령시,오천면,갈현리,4,1995-01-01,,
4418032025,충청남도,보령시,오천면,오포리,5,1995-01-01,,
4418032026,충청남도,보령시,오천면,효자도리,6,1995-01-01,,
4418032027,충청남도,보령시,오천면,원산도리,7,1995-01-01,,
4418032028,충청남도,보령시,오천면,삽시도리,8,1995-01-01,,
4418032029,충청남도,보령시,오천면,녹도리,9,1995-01-01,,
4418032030,충청남도,보령시,오천면,외연도리,10,1995-01-01,,
4418033000,충청남도,보령시,천북면,,14,1995-01-01,,
4418033021,충청남도,보령시,천북면,하만리,1,1995-01-01,,
4418033022,충청남도,보령시,천북면,학성리,2,1995-01-01,,
4418033023,충청남도,보령시,천북면,사호리,3,1995-01-01,,
4418033024,충청남도,보령시,천북면,장은리,4,1995-01-01,,
4418033025,충청남도,보령시,천북면,궁포리,5,1995-01-01,,
4418033026,충청남도,보령시,천북면,낙동리,6,1995-01-01,,
4418033027,충청남도,보령시,천북면,신덕리,7,1995-01-01,,
4418033028,충청남도,보령시,천북면,신죽리,8,1995-01-01,,
4418034000,충청남도,보령시,청소면,,15,1995-01-01,,
4418034021,충청남도,보령시,청소면,진죽리,1,1995-01-01,,
4418034022,충청남도,보령시,청소면,신송리,2,1995-01-01,,
4418034023,충청남도,보령시,청소면,재정리,3,1995-01-01,,
4418034024,충청남도,보령시,청소면,죽림리,4,1995-01-01,,
4418034025,충청남도,보령시,청소면,성연리,5,1995-01-01,,
4418034026,충청남도,보령시,청소면,정전리,6,1995-01-01,,
4418034027,충청남도,보령시,청소면,야현리,7,1995-01-01,,
4418034028,충청남도,보령시,청소면,장곡리,8,1995-01-01,,
4418035000,충청남도,보령시,청라면,,16,1995-01-01,,
4418035021,충청남도,보령시,청라면,나원리,1,1995-01-01,,
4418035022,충청남도,보령시,청라면,소양리,2,1995-01-01,,
4418035023,충청남도,보령시,청라면,내현리,3,1995-01-01,,
4418035024,충청남도,보령시,청라면,의평리,4,1995-01-01,,
4418035025,충청남도,보령시,청라면,향천리,5,1995-01-01,,
4418035026,충청남도,보령시,청라면,장산리,6,1995-01-01,,
4418035027,충청남도,보령시,청라면,옥계리,7,1995-01-01,,
4418035028,충청남도,보령시,청라면,황룡리,8,1995-01-01,,
4418035029,충청남도,보령시,청라면,장현리,9,1995-01-01,,
4418035030,충청남도,보령시,청라면,신산리,10,1995-01-01,,
4418035031,충청남도,보령시,청라면,음현리,11,1995-01-01,,
4418036000,충청남도,보령시,남포면,,17,1995-01-01,,
4418036021,충청남도,보령시,남포면,읍내리,1,1995-01-01,,
4418036022,충청남도,보령시,남포면,옥동리,2,1995-01-01,,
4418036023,충청남도,보령시,남포면,창동리,3,1995-01-01,,
4418036024,충청남도,보령시,남포면,봉덕리,4,1995-01-01,,
4418036025,충청남도,보령시,남포면,제석리,5,1995-01-01,,
4418036026,충청남도,보령시,남포면,삼현리,6,1995-01-01,,
4418036027,충청남도,보령시,남포면,소송리,7,1995-01-01,,
4418036028,충청남도,보령시,남포면,옥서리,8,1995-01-01,,
4418036029,충청남도,보령시,남포면,달산리,9,1995-01-01,,
4418036030,충청남도,보령시,남포면,신흥리,10,1995-01-01,,
4418036031,충청남도,보령시,남포면,양항리,11,1995-01-01,,
4418036032,충청남도,보령시,남포면,양기리,12,1995-01-01,,
4418036033,충청남도,보령시,남포면,월전리,13,1995-01-01,,
4418037000,충청남도,보령시,웅천면,,0,1995-01-01,1995-03-02,4478037000
4418037021,충청남도,보령시,웅천면,대창리,0,1995-01-01,1995-03-02,4478037021
4418037022,충청남도,보령시,웅천면,평리,0,1995-01-01,1995-03-02,4478037022
4418037023,충청남도,보령시,웅천면,수부리,0,1995-01-01,1995-03-02,4478037023
4418037024,충청남도,보령시,웅천면,성동리,0,1995-01-01,1995-03-02,4478037024
4418037025,충청남도,보령시,웅천면,대천리,0,1995-01-01,1995-03-02,4478037025
4418037026,충청남도,보령시,웅천면,두룡리,0,1995-01-01,1995-03-02,4478037026
4418037027,충청남도,보령시,웅천면,구룡리,0,1995-01-01,1995-03-02,4478037027
4418037028,충청남도,보령시,웅천면,관당리,0,1995-01-01,1995-03-02,4478037028
4418037029,충청남도,보령시,웅천면,독산리,0,1995-01-01,1995-03-02,4478037029
4418037030,충청남도,보령시,웅천면,소황리,0,1995-01-01,1995-03-02,4478037030
4418037031,충청남도,보령시,웅천면,황교리,0,1995-01-01,1995-03-02,4478037031
4418037032,충청남도,보령시,웅천면,죽청리,0,1995-01-01,1995-03-02,4478037032
4418037033,충청남도,보령시,웅천면,노천리,0,1995-01-01,1995-03-02,4478037033
4418038000,충청남도,보령시,주산면,,18,1995-01-01,,
4418038021,충청남도,보령시,주산면,금암리,1,1995-01-01,,
4418038022,충청남도,보령시,주산면,야룡리,2,1995-01-01,,
4418038023,충청남도,보령시,주산면,주야리,3,1995-01-01,,
4418038024,충청남도,보령시,주산면,신구리,4,1995-01-01,,
4418038025,충청남도,보령시,주산면,유곡리,5,1995-01-01,,
4418038026,충청남도,보령시,주산면,증산리,6,1995-01-01,,
4418038027,충청남도,보령시,주산면,창암리,7,1995-01-01,,
4418038028,충청남도,보령시,주산면,화평리,8,1995-01-01,,
4418038029,충청남도,보령시,주산면,동오리,9,1995-01-01,,
4418038030,충청남도,보령시,주산면,삼곡리,10,1995-01-01,,
4418038031,충청남도,보령시,주산면,황율리,11,1995-01-01,,
4418039000,충청남도,보령시,미산면,,19,1995-01-01,,
4418039021,충청남도,보령시,미산면,평라리,1,1995-01-01,,
4418039022,충청남도,보령시,미산면,도화담리,2,1995-01-01,,
4418039023,충청남도,보령시,미산면,풍계리,3,1995-01-01,,
4418039024,충청남도,보령시,미산면,용수리,4,1995-01-01,,
4418039025,충청남도,보령시,미산면,늑전리,5,1995-01-01,,
4418039026,충청남도,보령시,미산면,도흥리,6,1995-01-01,,
4418039027,충청남도,보령시,미산면,봉성리,7,1995-01-01,,
4418039028,충청남도,보령시,미산면,옥현리,8,1995-01-01,,
4418039029,충청남도,보령시,미산면,은현리,9,1995-01-01,,
4418039030,충청남도,보령시,미산면,내평리,10,1995-01-01,,
4418039031,충청남도,보령시,미산면,삼계리,11,1995-01-01,,
4418039032,충청남도,보령시,미산면,대농리,12,1995-01-01,,
4418039033,충청남도,보령시,미산면,풍산리,13,1995-01-01,,
4418039034,충청남도,보령시,미산면,남심리,14,1995-01-01,,
4418040000,충청남도,보령시,성주면,,20,1995-01-01,,
4418040021,충청남도,보령시,성주면,성주리,1,1995-01-01,,
4418040022,충청남도,보령시,성주면,개화리,2,1995-01-01,,
4418041000,충청남도,보령시,주교면,,21,1995-01-01,,
4418041021,충청남도,보령시,주교면,주교리,1,1995-01-01,,
4418041022,충청남도,보령시,주교면,은포리,2,1995-01-01,,
4418041023,충청남도,보령시,주교면,송학리,3,1995-01-01,,
4418041024,충청남도,보령시,주교면,고정리,4,1995-01-01,,
4418041025,충청남도,보령시,주교면,관창리,5,1995-01-01,,
4418041026,충청남도,보령시,주교면,신대리,6,1995-01-01,,
4419000000,충청남도,온양시,,,0,1988-04-23,1995-01-01,16200000
4419010100,충청남도,온양시,온천동,,0,1988-04-23,1995-01-01,16200100
4419010200,충청남도,온양시,실옥동,,0,1988-04-23,1995-01-01,16200200
4419010300,충청남도,온양시,방축동,,0,1988-04-23,1995-01-01,16200300
4419010400,충청남도,온양시,기산동,,0,1988-04-23,1995-01-01,16200400
4419010500,충청남도,온양시,초사동,,0,1988-04-23,1995-01-01,16200500
4419010600,충청남도,온양시,신인동,,0,1988-04-23,1995-01-01,16200600
4419010700,충청남도,온양시,법곡동,,0,1988-04-23,1995-01-01,16200700
4419010800,충청남도,온양시,장존동,,0,1988-04-23,1995-01-01,16200800
4419010900,충청남도,온양시,좌부동,,0,1988-04-23,1995-01-01,16200900
4419011000,충청남도,온양시,읍내동,,0,1988-04-23,1995-01-01,16201000
4419011100,충청남도,온양시,풍기동,,0,1988-04-23,1995-01-01,16201100
4419011200,충청남도,온양시,용화동,,0,1988-04-23,1995-01-01,16201200
4419011300,충청남도,온양시,모종동,,0,1988-04-23,1995-01-01,16201300
4419011400,충청남도,온양시,권곡동,,0,1988-04-23,1995-01-01,16201400
4419011500,충청남도,온양시,배미동,,0,1988-04-23,1995-01-01,16201500
4419011600,충청남도,온양시,득산동,,0,1988-04-23,1995-01-01,16201600
4419011700,충청남도,온양시,점양동,,0,1988-04-23,1995-01-01,16201700
4419011800,충청남도,온양시,신동,,0,1988-04-23,1995-01-01,16201800
4419011900,충청남도,온양시,남동,,0,1988-04-23,1995-01-01,16201900
4419090100,충청남도,온양시,온천1동,,0,1988-04-23,1988-04-23,
4419090200,충청남도,온양시,온천2동,,0,1988-04-23,1988-04-23,
4419090300,충청남도,온양시,신정동,,0,1988-04-23,1988-04-23,
4419090400,충청남도,온양시,온주동,,0,1988-04-23,1988-04-23,
4420000000,충청남도,아산시,,,4,1995-01-01,,
4420010100,충청남도,아산시,온천동,,1,1995-01-01,,
4420010200,충청남도,아산시,실옥동,,2,1995-01-01,,
4420010300,충청남도,아산시,방축동,,3,1995-01-01,,
4420010400,충청남도,아산시,기산동,,4,1995-01-01,,
4420010500,충청남도,아산시,초사동,,5,1995-01-01,,
4420010600,충청남도,아산시,신인동,,6,1995-01-01,,
4420010700,충청남도,아산시,법곡동,,7,1995-01-01,,
4420010800,충청남도,아산시,장존동,,8,1995-01-01,,
4420010900,충청남도,아산시,좌부동,,9,1995-01-01,,
4420011000,충청남도,아산시,읍내동,,10,1995-01-01,,
4420011100,충청남도,아산시,풍기동,,11,1995-01-01,,
4420011200,충청남도,아산시,용화동,,12,1995-01-01,,
4420011300,충청남도,아산시,모종동,,13,1995-01-01,,
4420011400,충청남도,아산시,권곡동,,14,1995-01-01,,
4420011500,충청남도,아산시,배미동,,15,1995-01-01,,
4420011600,충청남도,아산시,득산동,,16,1995-01-01,,
4420011700,충청남도,아산시,점양동,,17,1995-01-01,,
4420011800,충청남도,아산시,신동,,18,1995-01-01,,
4420011900,충청남도,아산시,남동,,19,1995-01-01,,
4420025000,충청남도,아산시,염치읍,,20,1995-01-01,,
4420025021,충청남도,아산시,염치읍,산양리,1,1995-01-01,,
4420025022,충청남도,아산시,염치읍,강청리,2,1995-01-01,,
4420025023,충청남도,아산시,염치읍,서원리,3,1995-01-01,,
4420025024,충청남도,아산시,염치읍,중방리,4,1995-01-01,,
4420025025,충청남도,아산시,염치읍,염성리,5,1995-01-01,,
4420025026,충청남도,아산시,염치읍,쌍죽리,6,1995-01-01,,
4420025027,충청남도,아산시,염치읍,동정리,7,1995-01-01,,
4420025028,충청남도,아산시,염치읍,곡교리,8,1995-01-01,,
4420025029,충청남도,아산시,염치읍,석두리,9,1995-01-01,,
4420025030,충청남도,아산시,염치읍,석정리,10,1995-01-01,,
4420025031,충청남도,아산시,염치읍,방현리,11,1995-01-01,,
4420025032,충청남도,아산시,염치읍,송곡리,12,1995-01-01,,
4420025033,충청남도,아산시,염치읍,백암리,13,1995-01-01,,
4420025034,충청남도,아산시,염치읍,대동리,14,1995-01-01,,
4420025300,충청남도,아산시,배방읍,,0,2009-05-01,,
4420025321,충청남도,아산시,배방읍,중리,0,2009-05-01,,
4420025322,충청남도,아산시,배방읍,수철리,0,2009-05-01,,
4420025323,충청남도,아산시,배방읍,신흥리,0,2009-05-01,,
4420025324,충청남도,아산시,배방읍,공수리,0,2009-05-01,,
4420025325,충청남도,아산시,배방읍,북수리,0,2009-05-01,,
4420025326,충청남도,아산시,배방읍,회룡리,0,2009-05-01,,
4420025327,충청남도,아산시,배방읍,세출리,0,2009-05-01,,
4420025328,충청남도,아산시,배방읍,갈매리,0,2009-05-01,,
4420025329,충청남도,아산시,배방읍,세교리,0,2009-05-01,,
4420025330,충청남도,아산시,배방읍,휴대리,0,2009-05-01,,
4420025331,충청남도,아산시,배방읍,장재리,0,2009-05-01,,
4420025332,충청남도,아산시,배방읍,구령리,0,2009-05-01,,
4420031000,충청남도,아산시,송악면,,21,1995-01-01,,
4420031021,충청남도,아산시,송악면,역촌리,1,1995-01-01,,
4420031022,충청남도,아산시,송악면,평촌리,2,1995-01-01,,
4420031023,충청남도,아산시,송악면,외암리,3,1995-01-01,,
4420031024,충청남도,아산시,송악면,강당리,4,1995-01-01,,
4420031025,충청남도,아산시,송악면,마곡리,5,1995-01-01,,
4420031026,충청남도,아산시,송악면,궁평리,6,1995-01-01,,
4420031027,충청남도,아산시,송악면,유곡리,7,1995-01-01,,
4420031028,충청남도,아산시,송악면,송학리,8,1995-01-01,,
4420031029,충청남도,아산시,송악면,종곡리,9,1995-01-01,,
4420031030,충청남도,아산시,송악면,거산리,10,1995-01-01,,
4420031031,충청남도,아산시,송악면,강장리,11,1995-01-01,,
4420031032,충청남도,아산시,송악면,수곡리,12,1995-01-01,,
4420031033,충청남도,아산시,송악면,동화리,13,1995-01-01,,
4420032000,충청남도,아산시,배방면,,22,1995-01-01,2009-05-01,
4420032021,충청남도,아산시,배방면,중리,1,1995-01-01,2009-05-01,
4420032022,충청남도,아산시,배방면,수철리,2,1995-01-01,2009-05-01,
4420032023,충청남도,아산시,배방면,신흥리,3,1995-01-01,2009-05-01,
4420032024,충청남도,아산시,배방면,공수리,4,1995-01-01,2009-05-01,
4420032025,충청남도,아산시,배방면,북수리,5,1995-01-01,2009-05-01,
4420032026,충청남도,아산시,배방면,회룡리,6,1995-01-01,2009-05-01,
4420032027,충청남도,아산시,배방면,세출리,7,1995-01-01,2009-05-01,
4420032028,충청남도,아산시,배방면,갈매리,8,1995-01-01,2009-05-01,
4420032029,충청남도,아산시,배방면,세교리,9,1995-01-01,2009-05-01,
4420032030,충청남도,아산시,배방면,휴대리,10,1995-01-01,2009-05-01,
4420032031,충청남도,아산시,배방면,장재리,11,1995-01-01,2009-05-01,
4420032032,충청남도,아산시,배방면,구령리,12,1995-01-01,2009-05-01,
4420033000,충청남도,아산시,탕정면,,23,1995-01-01,,
4420033021,충청남도,아산시,탕정면,용두리,1,1995-01-01,,
4420033022,충청남도,아산시,탕정면,명암리,2,1995-01-01,,
4420033023,충청남도,아산시,탕정면,동산리,3,1995-01-01,,
4420033024,충청남도,아산시,탕정면,호산리,4,1995-01-01,,
4420033025,충청남도,아산시,탕정면,매곡리,5,1995-01-01,,
4420033026,충청남도,아산시,탕정면,갈산리,6,1995-01-01,,
4420035000,충청남도,아산시,음봉면,,24,1995-01-01,,
4420035021,충청남도,아산시,음봉면,삼거리,1,1995-01-01,,
4420035022,충청남도,아산시,음봉면,동천리,2,1995-01-01,,
4420035023,충청남도,아산시,음봉면,신수리,3,1995-01-01,,
4420035024,충청남도,아산시,음봉면,신정리,4,1995-01-01,,
4420035025,충청남도,아산시,음봉면,산정리,5,1995-01-01,,
4420035026,충청남도,아산시,음봉면,원남리,6,1995-01-01,,
4420035027,충청남도,아산시,음봉면,소동리,7,1995-01-01,,
4420035028,충청남도,아산시,음봉면,신휴리,8,1995-01-01,,
4420035029,충청남도,아산시,음봉면,의식리,9,1995-01-01,,
4420035030,충청남도,아산시,음봉면,쌍암리,10,1995-01-01,,
4420035031,충청남도,아산시,음봉면,쌍룡리,11,1995-01-01,,
4420035032,충청남도,아산시,음봉면,월랑리,12,1995-01-01,,
4420035033,충청남도,아산시,음봉면,산동리,13,1995-01-01,,
4420035034,충청남도,아산시,음봉면,덕지리,14,1995-01-01,,
4420035035,충청남도,아산시,음봉면,동암리,15,1995-01-01,,
4420035036,충청남도,아산시,음봉면,송촌리,16,1995-01-01,,
4420036000,충청남도,아산시,둔포면,,25,1995-01-01,,
4420036021,충청남도,아산시,둔포면,둔포리,1,1995-01-01,,
4420036022,충청남도,아산시,둔포면,송용리,2,1995-01-01,,
4420036023,충청남도,아산시,둔포면,시포리,3,1995-01-01,,
4420036024,충청남도,아산시,둔포면,신법리,4,1995-01-01,,
4420036025,충청남도,아산시,둔포면,신남리,5,1995-01-01,,
4420036026,충청남도,아산시,둔포면,신항리,6,1995-01-01,,
4420036027,충청남도,아산시,둔포면,관대리,7,1995-01-01,,
4420036028,충청남도,아산시,둔포면,산전리,8,1995-01-01,,
4420036029,충청남도,아산시,둔포면,신양리,9,1995-01-01,,
4420036030,충청남도,아산시,둔포면,봉재리,10,1995-01-01,,
4420036031,충청남도,아산시,둔포면,운교리,11,1995-01-01,,
4420036032,충청남도,아산시,둔포면,석곡리,12,1995-01-01,,
4420036033,충청남도,아산시,둔포면,운용리,13,1995-01-01,,
4420036034,충청남도,아산시,둔포면,신왕리,14,1995-01-01,,
4420036035,충청남도,아산시,둔포면,염작리,15,1995-01-01,,
4420037000,충청남도,아산시,영인면,,26,1995-01-01,,
4420037021,충청남도,아산시,영인면,아산리,1,1995-01-01,,
4420037022,충청남도,아산시,영인면,상성리,2,1995-01-01,,
4420037023,충청남도,아산시,영인면,신현리,3,1995-01-01,,
4420037024,충청남도,아산시,영인면,월선리,4,1995-01-01,,
4420037025,충청남도,아산시,영인면,신운리,5,1995-01-01,,
4420037026,충청남도,아산시,영인면,백석포리,6,1995-01-01,,
4420037027,충청남도,아산시,영인면,와우리,7,1995-01-01,,
4420037028,충청남도,아산시,영인면,구성리,8,1995-01-01,,
4420037029,충청남도,아산시,영인면,창용리,9,1995-01-01,,
4420037030,충청남도,아산시,영인면,신봉리,10,1995-01-01,,
4420037031,충청남도,아산시,영인면,성내리,11,1995-01-01,,
4420037032,충청남도,아산시,영인면,신화리,12,1995-01-01,,
4420037033,충청남도,아산시,영인면,역리,13,1995-01-01,,
4420038000,충청남도,아산시,인주면,,27,1995-01-01,,
4420038021,충청남도,아산시,인주면,공세리,1,1995-01-01,,
4420038022,충청남도,아산시,인주면,모원리,2,1995-01-01,,
4420038023,충청남도,아산시,인주면,신성리,3,1995-01-01,,
4420038024,충청남도,아산시,인주면,걸매리,4,1995-01-01,,
4420038025,충청남도,아산시,인주면,밀두리,5,1995-01-01,,
4420038026,충청남도,아산시,인주면,문방리,6,1995-01-01,,
4420038027,충청남도,아산시,인주면,대음리,7,1995-01-01,,
4420038028,충청남도,아산시,인주면,금성리,8,1995-01-01,,
4420038029,충청남도,아산시,인주면,해암리,9,1995-01-01,,
4420038030,충청남도,아산시,인주면,도흥리,10,1995-01-01,,
4420038031,충청남도,아산시,인주면,관암리,11,1995-01-01,,
4420038032,충청남도,아산시,인주면,냉정리,12,1995-01-01,,
4420039000,충청남도,아산시,선장면,,28,1995-01-01,,
4420039021,충청남도,아산시,선장면,군덕리,1,1995-01-01,,
4420039022,충청남도,아산시,선장면,돈포리,2,1995-01-01,,
4420039023,충청남도,아산시,선장면,신덕리,3,1995-01-01,,
4420039024,충청남도,아산시,선장면,대정리,4,1995-01-01,,
4420039025,충청남도,아산시,선장면,장곳리,5,1995-01-01,,
4420039026,충청남도,아산시,선장면,신성리,6,1995-01-01,,
4420039027,충청남도,아산시,선장면,죽산리,7,1995-01-01,,
4420039028,충청남도,아산시,선장면,신동리,8,1995-01-01,,
4420039029,충청남도,아산시,선장면,선창리,9,1995-01-01,,
4420039030,충청남도,아산시,선장면,대흥리,10,1995-01-01,,
4420039031,충청남도,아산시,선장면,홍곳리,11,1995-01-01,,
4420039032,충청남도,아산시,선장면,가산리,12,1995-01-01,,
4420039033,충청남도,아산시,선장면,신문리,13,1995-01-01,,
4420039034,충청남도,아산시,선장면,궁평리,14,1995-01-01,,
4420039035,충청남도,아산시,선장면,채신언리,15,1995-01-01,,
4420040000,충청남도,아산시,도고면,,29,1995-01-01,,
4420040021,충청남도,아산시,도고면,신언리,1,1995-01-01,,
4420040022,충청남도,아산시,도고면,봉농리,2,1995-01-01,,
4420040023,충청남도,아산시,도고면,효자리,3,1995-01-01,,
4420040024,충청남도,아산시,도고면,금산리,4,1995-01-01,,
4420040025,충청남도,아산시,도고면,시전리,5,1995-01-01,,
4420040026,충청남도,아산시,도고면,신유리,6,1995-01-01,,
4420040027,충청남도,아산시,도고면,도산리,7,1995-01-01,,
4420040028,충청남도,아산시,도고면,화천리,8,1995-01-01,,
4420040029,충청남도,아산시,도고면,농은리,9,1995-01-01,,
4420040030,충청남도,아산시,도고면,오암리,10,1995-01-01,,
4420040031,충청남도,아산시,도고면,덕암리,11,1995-01-01,,
4420040032,충청남도,아산시,도고면,석당리,12,1995-01-01,,
4420040033,충청남도,아산시,도고면,향산리,13,1995-01-01,,
4420040034,충청남도,아산시,도고면,와산리,14,1995-01-01,,
4420040035,충청남도,아산시,도고면,신통리,15,1995-01-01,,
4420040036,충청남도,아산시,도고면,기곡리,16,1995-01-01,,
4420041000,충청남도,아산시,신창면,,30,1995-01-01,,
4420041021,충청남도,아산시,신창면,오목리,1,1995-01-01,,
4420041022,충청남도,아산시,신창면,읍내리,2,1995-01-01,,
4420041023,충청남도,아산시,신창면,창암리,3,1995-01-01,,
4420041024,충청남도,아산시,신창면,황산리,4,1995-01-01,,
4420041025,충청남도,아산시,신창면,행목리,5,1995-01-01,,
